Pos,No,Driver,Car,Laps,Time/retired,Pts
1,6,Emerson FittipaldiFIT,Lotus Ford,55,1:29:58.400,9
2,10,Mike HailwoodHAI,Surtees Ford,55,+14.500s,6
3,14,Denny HulmeHUL,McLaren Ford,55,+23.800s,4
4,15,Peter   RevsonREV,McLaren Ford,55,+35.700s,3
5,28,Graham HillHIL,Brabham Ford,55,+65.600s,2
6,23,Peter  Gethin GET,BRM,55,+81.900s,1
7,3,Mario AndrettiAND,Ferrari,54,+1 lap,0
8,21,Jean-Pierre BeltoiseBEL,BRM,54,+1 lap,0
9,19,Ronnie PetersonPET,March Ford,54,+1 lap,0
10,16,Mike  Beuttler BEU,March Ford,54,+1 lap,0
11,22,Howden  Ganley GAN,BRM,52,+3 laps,0
12,24,Reine   WisellWIS,BRM,51,+4 laps,0
13,18,Niki LaudaLAU,March Ford,50,+5 laps,0
NC,4,Jacky IckxICK,Ferrari,46,DNF,0
NC,20,Chris AmonAMO,Matra,38,DNF,0
NC,9,Andrea de Adamich DEA,Surtees Ford,33,DNF,0
NC,7,John SurteesSUR,Surtees Ford,20,DNF,0
NC,8,Tim   SchenkenSCH,Surtees Ford,20,DNF,0
NC,29,Wilson FittipaldiFIT,Brabham Ford,20,DNF,0
NC,5,Clay RegazzoniREG,Ferrari,16,DNF,0
NC,26,Carlos PacePAC,March Ford,15,DNF,0
NC,30,Carlos ReutemannREU,Brabham Ford,14,DNF,0
NC,2,Francois  Cevert CEV,Tyrrell Ford,14,DNF,0
NC,11,Nanni  Galli GAL,Tecno,6,DNF,0
NC,1,Jackie StewartSTE,Tyrrell Ford,0,DNF,0
